Name,TLB,Size,Alignment,Start Address
Memory_Section_User_TLB_DDR_1_5_58,User_TLB_DDR_1_5,0xbf2485,0x1000,0x3619e000
Memory_Section_User_TLB_DDR_1_5_42,User_TLB_DDR_1_5,0xbeddd8,0x10,0x36d90490
Memory_Section_User_TLB_DDR_1_5_14,User_TLB_DDR_1_5,0xbbee8b,0x1000,0x3797f000
Memory_Section_User_TLB_DDR_1_5_67,User_TLB_DDR_1_5,0xb993b9,0x4,0x3853de8c
Memory_Section_User_TLB_DDR_1_5_19,User_TLB_DDR_1_5,0xb7cfba,0x1000,0x390d8000
Memory_Section_User_TLB_DDR_1_5_77,User_TLB_DDR_1_5,0xb34a42,0x20,0x39c54fc0
Memory_Section_User_TLB_DDR_1_5_1,User_TLB_DDR_1_5,0xb2ec61,0x8,0x3a789a08
Memory_Section_User_TLB_DDR_1_5_74,User_TLB_DDR_1_5,0xb13ce4,0x10,0x3b2b8670
Memory_Section_User_TLB_DDR_1_5_66,User_TLB_DDR_1_5,0xad04af,0x10,0x3bdcc360
Memory_Section_User_TLB_DDR_1_5_69,User_TLB_DDR_1_5,0xabe2de,0x1000,0x3c89d000
Memory_Section_User_TLB_DDR_1_5_17,User_TLB_DDR_1_5,0xab3885,0x8,0x3d35b2e0
Memory_Section_User_TLB_DDR_1_5_85,User_TLB_DDR_1_5,0xaae8c8,0x20,0x3de0eb80
Memory_Section_User_TLB_DDR_1_5_63,User_TLB_DDR_1_5,0xa9a447,0x20,0x3e8bd460
Memory_Section_User_TLB_DDR_1_5_70,User_TLB_DDR_1_5,0xa445bd,0x20,0x3f3578c0
Memory_Section_User_TLB_DDR_2_2_42,User_TLB_DDR_2_2,0xcb13a8,0x8,0x40000000
Memory_Section_User_TLB_DDR_2_2_20,User_TLB_DDR_2_2,0xcac3f9,0x1000,0x40cb2000
Memory_Section_User_TLB_DDR_2_2_11,User_TLB_DDR_2_2,0xc86cac,0x10,0x4195e400
Memory_Section_User_TLB_DDR_2_2_30,User_TLB_DDR_2_2,0xc604be,0x4,0x425e50ac
Memory_Section_User_TLB_DDR_2_2_55,User_TLB_DDR_2_2,0xc596f2,0x400,0x43245800
Memory_Section_User_TLB_DDR_2_2_24,User_TLB_DDR_2_2,0xc3f95a,0x20,0x43e9ef00
Memory_Section_User_TLB_DDR_2_2_90,User_TLB_DDR_2_2,0xc2495d,0x400,0x44adec00
Memory_Section_User_TLB_DDR_2_2_51,User_TLB_DDR_2_2,0xc0e936,0x20,0x45703560
Memory_Section_User_TLB_DDR_2_2_104,User_TLB_DDR_2_2,0xc0ba11,0x20,0x46311ea0
Memory_Section_User_TLB_DDR_2_2_65,User_TLB_DDR_2_2,0xbc8c0e,0x1000,0x46f1e000
Memory_Section_User_TLB_DDR_2_2_69,User_TLB_DDR_2_2,0xbb93de,0x1000,0x47ae7000
Memory_Section_User_TLB_DDR_2_2_41,User_TLB_DDR_2_2,0xbae1e5,0x1000,0x486a1000
Memory_Section_User_TLB_DDR_2_2_4,User_TLB_DDR_2_2,0xbabd86,0x20,0x4924f200
Memory_Section_User_TLB_DDR_2_2_80,User_TLB_DDR_2_2,0xba903b,0x400,0x49dfb000
Memory_Section_User_TLB_DDR_2_2_96,User_TLB_DDR_2_2,0xb66978,0x8,0x4a9a4040
Memory_Section_User_TLB_DDR_2_2_10,User_TLB_DDR_2_2,0xb410e8,0x400,0x4b50ac00
Memory_Section_User_TLB_DDR_2_2_48,User_TLB_DDR_2_2,0xb40235,0x400,0x4c04c000
Memory_Section_User_TLB_DDR_2_2_72,User_TLB_DDR_2_2,0xb263c5,0x10,0x4cb8c240
Memory_Section_User_TLB_DDR_2_2_78,User_TLB_DDR_2_2,0xae8b98,0x4,0x4d6b2608
Memory_Section_User_TLB_DDR_2_2_84,User_TLB_DDR_2_2,0xaba599,0x4,0x4e19b1a0
Memory_Section_User_TLB_DDR_2_2_36,User_TLB_DDR_2_2,0xaa98a2,0x400,0x4ec55800
Memory_Section_User_TLB_DDR_2_3_63,User_TLB_DDR_2_3,0xc93517,0x1000,0x50000000
Memory_Section_User_TLB_DDR_2_3_37,User_TLB_DDR_2_3,0xc87d49,0x1000,0x50c94000
Memory_Section_User_TLB_DDR_2_3_34,User_TLB_DDR_2_3,0xc85f8a,0x400,0x5191c000
Memory_Section_User_TLB_DDR_2_3_52,User_TLB_DDR_2_3,0xc4c43a,0x20,0x525a1fa0
Memory_Section_User_TLB_DDR_2_3_2,User_TLB_DDR_2_3,0xc49828,0x1000,0x531ef000
Memory_Section_User_TLB_DDR_2_3_44,User_TLB_DDR_2_3,0xc0b20e,0x400,0x53e38c00
Memory_Section_User_TLB_DDR_2_3_12,User_TLB_DDR_2_3,0xbd34b5,0x20,0x54a43e20
Memory_Section_User_TLB_DDR_2_3_38,User_TLB_DDR_2_3,0xbce050,0x1000,0x55618000
Memory_Section_User_TLB_DDR_2_3_6,User_TLB_DDR_2_3,0xb9bf47,0x10,0x561e6050
Memory_Section_User_TLB_DDR_2_3_23,User_TLB_DDR_2_3,0xb62518,0x4,0x56d81f98
Memory_Section_User_TLB_DDR_2_3_66,User_TLB_DDR_2_3,0xafb07c,0x400,0x578e4800
Memory_Section_User_TLB_DDR_2_3_58,User_TLB_DDR_2_3,0xad91f3,0x20,0x583df880
Memory_Section_User_TLB_DDR_2_3_5,User_TLB_DDR_2_3,0xace58b,0x1000,0x58eb9000
Memory_Section_User_TLB_DDR_2_3_16,User_TLB_DDR_2_3,0xab5d5a,0x4,0x5998758c
Memory_Section_User_TLB_DDR_2_3_64,User_TLB_DDR_2_3,0xa0524c,0x1000,0x5a43e000
Memory_Section_User_TLB_DDR_2_3_43,User_TLB_DDR_2_3,0x9fdfc2,0x1000,0x5ae44000
Memory_Section_User_TLB_DDR_2_3_48,User_TLB_DDR_2_3,0x9e3eba,0x1000,0x5b842000
Memory_Section_User_TLB_DDR_2_3_27,User_TLB_DDR_2_3,0x9ce737,0x1000,0x5c226000
Memory_Section_User_TLB_DDR_2_3_14,User_TLB_DDR_2_3,0x918504,0x20,0x5cbf4740
Memory_Section_User_TLB_DDR_2_3_19,User_TLB_DDR_2_3,0x89455a,0x4,0x5d50cc44
Memory_Section_User_TLB_DDR_2_3_40,User_TLB_DDR_2_3,0x829026,0x4,0x5dda11a0
Memory_Section_User_TLB_DDR_2_3_35,User_TLB_DDR_2_3,0x75d51f,0x20,0x5e5ca1e0
Memory_Section_User_TLB_DDR_2_3_55,User_TLB_DDR_2_3,0x73cda2,0x8,0x5ed27700
Memory_Section_User_TLB_DDR_2_3_53,User_TLB_DDR_2_3,0x72aa01,0x400,0x5f464800
Memory_Section_User_TLB_DDR_2_1_55,User_TLB_DDR_2_1,0xca87d4,0x10,0x60000000
Memory_Section_User_TLB_DDR_2_1_64,User_TLB_DDR_2_1,0xc71255,0x8,0x60ca87d8
Memory_Section_User_TLB_DDR_2_1_24,User_TLB_DDR_2_1,0xc6b31b,0x400,0x61919c00
Memory_Section_User_TLB_DDR_2_1_38,User_TLB_DDR_2_1,0xc2c396,0x10,0x62584f20
Memory_Section_User_TLB_DDR_2_1_66,User_TLB_DDR_2_1,0xc260a7,0x20,0x631b12c0
Memory_Section_User_TLB_DDR_2_1_63,User_TLB_DDR_2_1,0xc226de,0x400,0x63dd7400
Memory_Section_User_TLB_DDR_2_1_58,User_TLB_DDR_2_1,0xc113d0,0x10,0x649f9ae0
Memory_Section_User_TLB_DDR_2_1_48,User_TLB_DDR_2_1,0xc035e2,0x400,0x6560b000
Memory_Section_User_TLB_DDR_2_1_57,User_TLB_DDR_2_1,0xc0016e,0x4,0x6620e5e4
Memory_Section_User_TLB_DDR_2_1_11,User_TLB_DDR_2_1,0xbe762b,0x400,0x66e0e800
Memory_Section_User_TLB_DDR_2_1_73,User_TLB_DDR_2_1,0xbc7303,0x8,0x679f5e30
Memory_Section_User_TLB_DDR_2_1_75,User_TLB_DDR_2_1,0xbb01f7,0x8,0x685bd138
Memory_Section_User_TLB_DDR_2_1_37,User_TLB_DDR_2_1,0xb8330a,0x400,0x6916d400
Memory_Section_User_TLB_DDR_2_1_7,User_TLB_DDR_2_1,0xb6816f,0x10,0x69cf0710
Memory_Section_User_TLB_DDR_2_1_34,User_TLB_DDR_2_1,0xb402eb,0x4,0x6a858880
Memory_Section_User_TLB_DDR_2_1_78,User_TLB_DDR_2_1,0xab27bc,0x20,0x6b398b80
Memory_Section_User_TLB_DDR_2_1_27,User_TLB_DDR_2_1,0xaadcc1,0x8,0x6be4b340
Memory_Section_User_TLB_DDR_2_1_35,User_TLB_DDR_2_1,0xa7f431,0x1000,0x6c8fa000
Memory_Section_User_TLB_DDR_2_1_53,User_TLB_DDR_2_1,0xa12344,0x10,0x6d379440
Memory_Section_User_TLB_DDR_2_1_54,User_TLB_DDR_2_1,0x9e031c,0x400,0x6dd8b800
Memory_Section_User_TLB_DDR_2_1_81,User_TLB_DDR_2_1,0x99be06,0x10,0x6e76bb20
Memory_Section_User_TLB_DDR_2_1_85,User_TLB_DDR_2_1,0x921226,0x20,0x6f107940
Memory_Section_User_TLB_DDR_2_4_44,User_TLB_DDR_2_4,0xc7c19f,0x8,0x70000000
Memory_Section_User_TLB_DDR_2_4_1,User_TLB_DDR_2_4,0xc5d38f,0x1000,0x70c7d000
Memory_Section_User_TLB_DDR_2_4_10,User_TLB_DDR_2_4,0xc47966,0x1000,0x718db000
Memory_Section_User_TLB_DDR_2_4_5,User_TLB_DDR_2_4,0xc14814,0x1000,0x72523000
Memory_Section_User_TLB_DDR_2_4_38,User_TLB_DDR_2_4,0xc144ac,0x10,0x73137820
Memory_Section_User_TLB_DDR_2_4_42,User_TLB_DDR_2_4,0xc1192c,0x4,0x73d4bccc
Memory_Section_User_TLB_DDR_2_4_9,User_TLB_DDR_2_4,0xc0fc3c,0x1000,0x7495e000
Memory_Section_User_TLB_DDR_2_4_49,User_TLB_DDR_2_4,0xbe9562,0x10,0x7556dc40
Memory_Section_User_TLB_DDR_2_4_39,User_TLB_DDR_2_4,0xbd64db,0x4,0x761571a4
Memory_Section_User_TLB_DDR_2_4_35,User_TLB_DDR_2_4,0xbafa2e,0x400,0x76d2d800
Memory_Section_User_TLB_DDR_2_4_19,User_TLB_DDR_2_4,0xb24371,0x20,0x778dd240
Memory_Section_User_TLB_DDR_2_4_45,User_TLB_DDR_2_4,0xa837e7,0x4,0x784015b4
Memory_Section_User_TLB_DDR_2_4_43,User_TLB_DDR_2_4,0xa71736,0x1000,0x78e85000
Memory_Section_User_TLB_DDR_2_4_24,User_TLB_DDR_2_4,0xa58e99,0x8,0x798f6738
Memory_Section_User_TLB_DDR_2_4_50,User_TLB_DDR_2_4,0x99ff83,0x400,0x7a34f800
Memory_Section_User_TLB_DDR_2_4_37,User_TLB_DDR_2_4,0x965394,0x20,0x7acef7a0
Memory_Section_User_TLB_DDR_2_4_46,User_TLB_DDR_2_4,0x95d7b3,0x1000,0x7b655000
Memory_Section_User_TLB_DDR_2_4_30,User_TLB_DDR_2_4,0x8febb0,0x8,0x7bfb27b8
Memory_Section_User_TLB_DDR_2_4_34,User_TLB_DDR_2_4,0x8f897c,0x8,0x7c8b1368
Memory_Section_User_TLB_DDR_2_4_28,User_TLB_DDR_2_4,0x8b3b22,0x8,0x7d1a9ce8
Memory_Section_User_TLB_DDR_2_4_12,User_TLB_DDR_2_4,0x825fa6,0x20,0x7da5d820
Memory_Section_User_TLB_DDR_2_4_8,User_TLB_DDR_2_4,0x8061fd,0x20,0x7e2837e0
Memory_Section_User_TLB_DDR_2_4_11,User_TLB_DDR_2_4,0x7dd36c,0x1000,0x7ea8a000
Memory_Section_User_TLB_DDR_2_4_40,User_TLB_DDR_2_4,0x721c2e,0x4,0x7f26736c
Memory_Section_User_TLB_DDR_3_88_73,User_TLB_DDR_3_88,0x33277c,0x4,0x60000000
Memory_Section_User_TLB_DDR_3_88_17,User_TLB_DDR_3_88,0x32f1ff,0x10,0x60332780
Memory_Section_User_TLB_DDR_3_88_44,User_TLB_DDR_3_88,0x32b9ea,0x10,0x60661980
Memory_Section_User_TLB_DDR_3_88_7,User_TLB_DDR_3_88,0x32a5ce,0x20,0x6098d380
Memory_Section_User_TLB_DDR_3_88_35,User_TLB_DDR_3_88,0x324aab,0x8,0x60cb7950
Memory_Section_User_TLB_DDR_3_88_88,User_TLB_DDR_3_88,0x320ad4,0x8,0x60fdc400
Memory_Section_User_TLB_DDR_3_88_27,User_TLB_DDR_3_88,0x31e380,0x8,0x612fced8
Memory_Section_User_TLB_DDR_3_88_51,User_TLB_DDR_3_88,0x31d962,0x400,0x6161b400
Memory_Section_User_TLB_DDR_3_88_53,User_TLB_DDR_3_88,0x318431,0x20,0x61938d80
Memory_Section_User_TLB_DDR_3_88_2,User_TLB_DDR_3_88,0x317e2c,0x20,0x61c511c0
Memory_Section_User_TLB_DDR_3_88_25,User_TLB_DDR_3_88,0x313d5e,0x20,0x61f69000
Memory_Section_User_TLB_DDR_3_88_31,User_TLB_DDR_3_88,0x313bac,0x1000,0x6227d000
Memory_Section_User_TLB_DDR_3_88_34,User_TLB_DDR_3_88,0x31318a,0x10,0x62590bb0
Memory_Section_User_TLB_DDR_3_88_13,User_TLB_DDR_3_88,0x30daa0,0x4,0x628a3d3c
Memory_Section_User_TLB_DDR_3_88_80,User_TLB_DDR_3_88,0x30d544,0x400,0x62bb1800
Memory_Section_User_TLB_DDR_3_88_82,User_TLB_DDR_3_88,0x30b750,0x400,0x62ebf000
Memory_Section_User_TLB_DDR_3_88_61,User_TLB_DDR_3_88,0x2ebbc5,0x400,0x631ca800
Memory_Section_User_TLB_DDR_3_88_38,User_TLB_DDR_3_88,0x2e3131,0x4,0x634b63c8
Memory_Section_User_TLB_DDR_3_88_62,User_TLB_DDR_3_88,0x2d8b02,0x10,0x63799500
Memory_Section_User_TLB_DDR_3_88_50,User_TLB_DDR_3_88,0x2cc607,0x1000,0x63a73000
Memory_Section_User_TLB_DDR_3_125_2,User_TLB_DDR_3_125,0x32a750,0x10,0x64000000
Memory_Section_User_TLB_DDR_3_125_1,User_TLB_DDR_3_125,0x31b772,0x8,0x6432a750
Memory_Section_User_TLB_DDR_3_125_39,User_TLB_DDR_3_125,0x30d5a0,0x10,0x64645ed0
Memory_Section_User_TLB_DDR_3_125_21,User_TLB_DDR_3_125,0x2d1c3b,0x8,0x64953470
Memory_Section_User_TLB_DDR_3_125_25,User_TLB_DDR_3_125,0x2cc954,0x20,0x64c250c0
Memory_Section_User_TLB_DDR_3_125_12,User_TLB_DDR_3_125,0x2a3142,0x1000,0x64ef2000
Memory_Section_User_TLB_DDR_3_125_6,User_TLB_DDR_3_125,0x295e98,0x1000,0x65196000
Memory_Section_User_TLB_DDR_3_125_16,User_TLB_DDR_3_125,0x294de4,0x8,0x6542be98
Memory_Section_User_TLB_DDR_3_125_18,User_TLB_DDR_3_125,0x293874,0x1000,0x656c1000
Memory_Section_User_TLB_DDR_3_125_10,User_TLB_DDR_3_125,0x28b473,0x20,0x65954880
Memory_Section_User_TLB_DDR_3_125_24,User_TLB_DDR_3_125,0x27da20,0x1000,0x65be0000
Memory_Section_User_TLB_DDR_3_125_27,User_TLB_DDR_3_125,0x279882,0x10,0x65e5da20
Memory_Section_User_TLB_DDR_3_125_23,User_TLB_DDR_3_125,0x2502a1,0x400,0x660d7400
Memory_Section_User_TLB_DDR_3_125_26,User_TLB_DDR_3_125,0x21adc3,0x4,0x663276a4
Memory_Section_User_TLB_DDR_3_125_8,User_TLB_DDR_3_125,0x216d92,0x4,0x66542468
Memory_Section_User_TLB_DDR_3_125_30,User_TLB_DDR_3_125,0x1f9294,0x20,0x66759200
Memory_Section_User_TLB_DDR_3_125_13,User_TLB_DDR_3_125,0x1e7633,0x1000,0x66953000
Memory_Section_User_TLB_DDR_3_125_36,User_TLB_DDR_3_125,0x1c6c51,0x8,0x66b3a638
Memory_Section_User_TLB_DDR_3_125_14,User_TLB_DDR_3_125,0x1b7199,0x10,0x66d01290
Memory_Section_User_TLB_DDR_3_125_32,User_TLB_DDR_3_125,0x172f1f,0x1000,0x66eb9000
Memory_Section_User_TLB_DDR_3_125_5,User_TLB_DDR_3_125,0x162ce3,0x8,0x6702bf20
Memory_Section_User_TLB_DDR_3_125_17,User_TLB_DDR_3_125,0x15e1cc,0x10,0x6718ec10
Memory_Section_User_TLB_DDR_3_125_40,User_TLB_DDR_3_125,0x15afaf,0x400,0x672ed000
Memory_Section_User_TLB_DDR_3_125_9,User_TLB_DDR_3_125,0x136072,0x20,0x67447fc0
Memory_Section_User_TLB_DDR_3_125_22,User_TLB_DDR_3_125,0x11228c,0x1000,0x6757f000
Memory_Section_User_TLB_DDR_3_125_38,User_TLB_DDR_3_125,0x1105df,0x1000,0x67692000
Memory_Section_User_TLB_DDR_3_125_3,User_TLB_DDR_3_125,0xfde15,0x400,0x677a2800
Memory_Section_User_TLB_DDR_3_125_34,User_TLB_DDR_3_125,0xf1715,0x8,0x678a0618
Memory_Section_User_TLB_DDR_3_125_37,User_TLB_DDR_3_125,0xdf6fe,0x4,0x67991d30
Memory_Section_User_TLB_DDR_3_125_33,User_TLB_DDR_3_125,0xd3908,0x4,0x67a71430
