Name,TLB,Size,Alignment,Start Address
Memory_Section_User_TLB_DDR_4_2_13,User_TLB_DDR_4_2,17256,40,542927c0
Memory_Section_User_TLB_DDR_1_1_44,User_TLB_DDR_1_1,3dc7b3,1000,327b8000
Memory_Section_User_TLB_DDR_3_0_12,User_TLB_DDR_3_0,575ec,10,52c49800
Memory_Section_User_TLB_DDR_4_3_34,User_TLB_DDR_4_3,3833,1000,54c33000
Memory_Section_User_TLB_DDR_5_3_25,User_TLB_DDR_5_3,2b,40,55003100
Memory_Section_User_TLB_DDR_6_2_26,User_TLB_DDR_6_2,36,400,55137000
Memory_Section_User_TLB_DDR_3_0_38,User_TLB_DDR_3_0,2cd77,100,524b0500
Memory_Section_User_TLB_DDR_5_3_5,User_TLB_DDR_5_3,2b3a,10,55036110
Memory_Section_User_TLB_DDR_1_4_26,User_TLB_DDR_1_4,4a8498,40,a709fc0
Memory_Section_User_TLB_DDR_1_0_20,User_TLB_DDR_1_0,6fb85c,4,1f220ee0
Memory_Section_User_TLB_DDR_3_1_6,User_TLB_DDR_3_1,253af,100,50a2de00
Memory_Section_User_TLB_DDR_3_2_22,User_TLB_DDR_3_2,4b2f3,40,51805200
Memory_Section_User_TLB_DDR_6_3_17,User_TLB_DDR_6_3,5a6,10,5510ba90
Memory_Section_User_TLB_DDR_2_2_15,User_TLB_DDR_2_2,152090,400,49734000
Memory_Section_User_TLB_DDR_5_2_1,User_TLB_DDR_5_2,323b,100,550cf100
Memory_Section_User_TLB_DDR_3_3_27,User_TLB_DDR_3_3,87d28,100,53430c00
Memory_Section_User_TLB_DDR_6_3_31,User_TLB_DDR_6_3,1f8,400,55100c00
Memory_Section_User_TLB_DDR_4_1_26,User_TLB_DDR_4_1,1f28e,10,546f8660
Memory_Section_User_TLB_DDR_6_1_9,User_TLB_DDR_6_1,980,1000,55113000
Memory_Section_User_TLB_DDR_3_1_15,User_TLB_DDR_3_1,a578,10,50e19460
Memory_Section_User_TLB_DDR_5_4_27,User_TLB_DDR_5_4,1147,100,5505a300
Memory_Section_User_TLB_DDR_5_1_35,User_TLB_DDR_5_1,a0d,1000,55092000
Memory_Section_User_TLB_DDR_1_4_5,User_TLB_DDR_1_4,c450f7,40,91e4ac0
Memory_Section_User_TLB_DDR_6_3_25,User_TLB_DDR_6_3,144,400,55101c00
Memory_Section_User_TLB_DDR_2_0_15,User_TLB_DDR_2_0,238f00,4,43b70418
Memory_Section_User_TLB_DDR_1_1_2,User_TLB_DDR_1_1,5a8c4f,1000,3220f000
Memory_Section_User_TLB_DDR_4_3_11,User_TLB_DDR_4_3,199b4,400,54cd2800
Memory_Section_User_TLB_DDR_3_1_16,User_TLB_DDR_3_1,13a70,100,50a53200
Memory_Section_User_TLB_DDR_6_2_22,User_TLB_DDR_6_2,30f,10,5513e360
Memory_Section_User_TLB_DDR_6_1_31,User_TLB_DDR_6_1,71a,400,55114800
Memory_Section_User_TLB_DDR_5_3_35,User_TLB_DDR_5_3,1c2,10,55003130
Memory_Section_User_TLB_DDR_4_4_19,User_TLB_DDR_4_4,eafa,10,54bc52e0
Memory_Section_User_TLB_DDR_1_1_12,User_TLB_DDR_1_1,5a6897,4,3ee1ade0
Memory_Section_User_TLB_DDR_4_3_31,User_TLB_DDR_4_3,724c,100,54da2e00
Memory_Section_User_TLB_DDR_5_1_5,User_TLB_DDR_5_1,1e4b,40,5509fec0
Memory_Section_User_TLB_DDR_4_3_24,User_TLB_DDR_4_3,28ca6,400,54c36c00
Memory_Section_User_TLB_DDR_6_2_24,User_TLB_DDR_6_2,a25,4,5513e670
Memory_Section_User_TLB_DDR_1_0_3,User_TLB_DDR_1_0,4e7db4,1000,12638000
Memory_Section_User_TLB_DDR_6_3_4,User_TLB_DDR_6_3,9d1,400,55105400
Memory_Section_User_TLB_DDR_1_0_32,User_TLB_DDR_1_0,1b2a23,400,163b5800
Memory_Section_User_TLB_DDR_4_4_7,User_TLB_DDR_4_4,9592,100,54acc700
Memory_Section_User_TLB_DDR_1_3_24,User_TLB_DDR_1_3,79876a,40,27e4a880
Memory_Section_User_TLB_DDR_2_0_31,User_TLB_DDR_2_0,2c3de8,1000,408a7000
Memory_Section_User_TLB_DDR_5_3_22,User_TLB_DDR_5_3,4fd,100,55024400
Memory_Section_User_TLB_DDR_3_3_36,User_TLB_DDR_3_3,7d434,400,53289c00
Memory_Section_User_TLB_DDR_3_1_13,User_TLB_DDR_3_1,c5b4c,400,50416000
Memory_Section_User_TLB_DDR_4_4_18,User_TLB_DDR_4_4,155d,1000,54932000
Memory_Section_User_TLB_DDR_5_3_13,User_TLB_DDR_5_3,1ad,400,55009c00
Memory_Section_User_TLB_DDR_1_0_23,User_TLB_DDR_1_0,248369,400,15fab800
Memory_Section_User_TLB_DDR_6_2_5,User_TLB_DDR_6_2,894,40,55139b80
Memory_Section_User_TLB_DDR_5_1_29,User_TLB_DDR_5_1,30fc,1000,55080000
Memory_Section_User_TLB_DDR_6_1_36,User_TLB_DDR_6_1,30f,400,55111c00
Memory_Section_User_TLB_DDR_4_4_38,User_TLB_DDR_4_4,1818c,40,54b196c0
Memory_Section_User_TLB_DDR_2_1_13,User_TLB_DDR_2_1,2e890,100,4e92ed00
Memory_Section_User_TLB_DDR_2_1_0,User_TLB_DDR_2_1,215819,400,4d452800
Memory_Section_User_TLB_DDR_5_4_1,User_TLB_DDR_5_4,1748,4,5507e984
Memory_Section_User_TLB_DDR_6_4_22,User_TLB_DDR_6_4,1bd,1000,55124000
Memory_Section_User_TLB_DDR_6_3_13,User_TLB_DDR_6_3,1f3,40,55101a00
Memory_Section_User_TLB_DDR_3_1_24,User_TLB_DDR_3_1,ade9b,1000,500bf000
Memory_Section_User_TLB_DDR_2_4_9,User_TLB_DDR_2_4,19c332,1000,44a42000
Memory_Section_User_TLB_DDR_5_1_18,User_TLB_DDR_5_1,1f0a,4,550ba89c
Memory_Section_User_TLB_DDR_4_4_34,User_TLB_DDR_4_4,cec7,100,54abf800
Memory_Section_User_TLB_DDR_1_3_20,User_TLB_DDR_1_3,a909fb,10,2a154c70
Memory_Section_User_TLB_DDR_2_2_21,User_TLB_DDR_2_2,2cb1a2,400,48984c00
Memory_Section_User_TLB_DDR_5_4_2,User_TLB_DDR_5_4,1827,4,5507d15c
Memory_Section_User_TLB_DDR_1_1_40,User_TLB_DDR_1_1,14b2da,10,3d74e630
Memory_Section_User_TLB_DDR_1_0_36,User_TLB_DDR_1_0,4e3633,100,17139000
Memory_Section_User_TLB_DDR_1_4_15,User_TLB_DDR_1_4,8e03c6,40,9e29bc0
Memory_Section_User_TLB_DDR_4_1_20,User_TLB_DDR_4_1,1a04d,100,545bf100
Memory_Section_User_TLB_DDR_6_2_1,User_TLB_DDR_6_2,a8e,100,55138900
Memory_Section_User_TLB_DDR_4_4_42,User_TLB_DDR_4_4,63ee,10,54bd3de0
Memory_Section_User_TLB_DDR_6_4_18,User_TLB_DDR_6_4,7f9,100,55128f00
Memory_Section_User_TLB_DDR_3_3_26,User_TLB_DDR_3_3,28136,1000,531bb000
Memory_Section_User_TLB_DDR_6_3_28,User_TLB_DDR_6_3,b15,1000,55100000
Memory_Section_User_TLB_DDR_4_2_15,User_TLB_DDR_4_2,750c,40,542a9a40
Memory_Section_User_TLB_DDR_4_3_21,User_TLB_DDR_4_3,2c608,40,54de1980
Memory_Section_User_TLB_DDR_4_1_38,User_TLB_DDR_4_1,19fe1,4,547c985c
Memory_Section_User_TLB_DDR_1_1_38,User_TLB_DDR_1_1,bb9378,40,383a8840
Memory_Section_User_TLB_DDR_6_1_8,User_TLB_DDR_6_1,afd,400,55119400
Memory_Section_User_TLB_DDR_4_1_12,User_TLB_DDR_4_1,18bba,100,545d9200
Memory_Section_User_TLB_DDR_2_2_7,User_TLB_DDR_2_2,1be84a,400,493b8000
Memory_Section_User_TLB_DDR_3_1_37,User_TLB_DDR_3_1,47594,10,50dae870
Memory_Section_User_TLB_DDR_1_0_11,User_TLB_DDR_1_0,9471ad,400,1519cc00
Memory_Section_User_TLB_DDR_5_3_43,User_TLB_DDR_5_3,39b,10,5503d3b0
Memory_Section_User_TLB_DDR_3_0_3,User_TLB_DDR_3_0,8be6,400,52375800
Memory_Section_User_TLB_DDR_1_4_33,User_TLB_DDR_1_4,5e8b68,400,56d7c00
Memory_Section_User_TLB_DDR_2_2_9,User_TLB_DDR_2_2,19b22,10,4bb469f0
Memory_Section_User_TLB_DDR_6_3_3,User_TLB_DDR_6_3,422,10,5510c040
Memory_Section_User_TLB_DDR_4_3_4,User_TLB_DDR_4_3,16e9c,4,54fedbd0
Memory_Section_User_TLB_DDR_5_2_33,User_TLB_DDR_5_2,2cf8,4,550f2cb8
Memory_Section_User_TLB_DDR_6_1_32,User_TLB_DDR_6_1,699,1000,55115000
Memory_Section_User_TLB_DDR_6_2_17,User_TLB_DDR_6_2,28c,100,55135100
Memory_Section_User_TLB_DDR_1_1_26,User_TLB_DDR_1_1,5005fc,10,3cfe1180
Memory_Section_User_TLB_DDR_3_1_22,User_TLB_DDR_3_1,5a56d,400,5068fc00
Memory_Section_User_TLB_DDR_1_0_27,User_TLB_DDR_1_0,bc1e2e,4,1d4ceb3c
Memory_Section_User_TLB_DDR_1_0_38,User_TLB_DDR_1_0,c14432,1000,10000000
Memory_Section_User_TLB_DDR_1_1_34,User_TLB_DDR_1_1,306218,40,3b40ffc0
Memory_Section_User_TLB_DDR_2_2_29,User_TLB_DDR_2_2,165e74,10,4b9e0b70
Memory_Section_User_TLB_DDR_1_0_5,User_TLB_DDR_1_0,967e62,400,14834c00
Memory_Section_User_TLB_DDR_6_3_20,User_TLB_DDR_6_3,167,1000,55108000
Memory_Section_User_TLB_DDR_1_1_41,User_TLB_DDR_1_1,716653,4,3e0ec400
Memory_Section_User_TLB_DDR_2_1_28,User_TLB_DDR_2_1,263dd1,400,4cd61800
Memory_Section_User_TLB_DDR_6_2_18,User_TLB_DDR_6_2,3b1,10,5513dc70
Memory_Section_User_TLB_DDR_4_3_23,User_TLB_DDR_4_3,30b5b,10,54ed5490
Memory_Section_User_TLB_DDR_2_4_10,User_TLB_DDR_2_4,1005f1,100,4617cb00
Memory_Section_User_TLB_DDR_5_3_33,User_TLB_DDR_5_3,10a8,1000,55010000
Memory_Section_User_TLB_DDR_2_4_29,User_TLB_DDR_2_4,22054e,1000,44821000
Memory_Section_User_TLB_DDR_3_1_3,User_TLB_DDR_3_1,a3638,100,50890000
Memory_Section_User_TLB_DDR_1_3_6,User_TLB_DDR_1_3,33e004,400,257ba400
Memory_Section_User_TLB_DDR_1_4_28,User_TLB_DDR_1_4,2d8420,4,ffe07e8
Memory_Section_User_TLB_DDR_4_4_31,User_TLB_DDR_4_4,9157,40,54b5de80
Memory_Section_User_TLB_DDR_1_1_16,User_TLB_DDR_1_1,263b12,400,35945c00
Memory_Section_User_TLB_DDR_2_1_27,User_TLB_DDR_2_1,1ffd6f,100,4e005d00
Memory_Section_User_TLB_DDR_2_1_4,User_TLB_DDR_2_1,10917e,1000,4c304000
Memory_Section_User_TLB_DDR_5_4_5,User_TLB_DDR_5_4,1aec,100,55055f00
Memory_Section_User_TLB_DDR_6_1_18,User_TLB_DDR_6_1,bda,40,5511b9c0
Memory_Section_User_TLB_DDR_2_0_9,User_TLB_DDR_2_0,e825a,40,430e4040
Memory_Section_User_TLB_DDR_1_1_37,User_TLB_DDR_1_1,461e69,4,3f8e2a20
Memory_Section_User_TLB_DDR_3_2_11,User_TLB_DDR_3_2,4faf6,40,517b5700
Memory_Section_User_TLB_DDR_3_1_12,User_TLB_DDR_3_1,37c7d,1000,503de000
Memory_Section_User_TLB_DDR_2_1_8,User_TLB_DDR_2_1,8238e,40,4f35f980
Memory_Section_User_TLB_DDR_6_2_25,User_TLB_DDR_6_2,b51,100,55137100
Memory_Section_User_TLB_DDR_3_2_7,User_TLB_DDR_3_2,67441,100,51567700
Memory_Section_User_TLB_DDR_2_2_27,User_TLB_DDR_2_2,9d6f5,400,49a73000
Memory_Section_User_TLB_DDR_5_4_4,User_TLB_DDR_5_4,2bea,400,5504a000
Memory_Section_User_TLB_DDR_1_3_32,User_TLB_DDR_1_3,72857f,1000,21480000
Memory_Section_User_TLB_DDR_1_0_41,User_TLB_DDR_1_0,bd0c55,100,16568300
Memory_Section_User_TLB_DDR_5_2_18,User_TLB_DDR_5_2,2157,1000,550c3000
Memory_Section_User_TLB_DDR_6_1_10,User_TLB_DDR_6_1,bb9,40,55118440
Memory_Section_User_TLB_DDR_4_3_19,User_TLB_DDR_4_3,eb8c,40,54ec1d80
Memory_Section_User_TLB_DDR_5_1_24,User_TLB_DDR_5_1,e87,40,550a47c0
Memory_Section_User_TLB_DDR_3_1_35,User_TLB_DDR_3_1,b779e,400,504dbc00
Memory_Section_User_TLB_DDR_5_2_29,User_TLB_DDR_5_2,267e,100,550dad00
Memory_Section_User_TLB_DDR_2_0_7,User_TLB_DDR_2_0,1e4d9d,4,43fa2238
Memory_Section_User_TLB_DDR_1_0_17,User_TLB_DDR_1_0,4c76e0,400,15ae4000
Memory_Section_User_TLB_DDR_4_2_4,User_TLB_DDR_4_2,32373,40,54201c80
Memory_Section_User_TLB_DDR_6_3_27,User_TLB_DDR_6_3,3bf,4,5510fca0
Memory_Section_User_TLB_DDR_1_3_30,User_TLB_DDR_1_3,8f3a52,4,2f2fa5b4
Memory_Section_User_TLB_DDR_3_1_10,User_TLB_DDR_3_1,685f1,4,50f4b164
Memory_Section_User_TLB_DDR_4_4_0,User_TLB_DDR_4_4,1aad9,400,549c3c00
Memory_Section_User_TLB_DDR_2_2_14,User_TLB_DDR_2_2,26db1c,400,48ee4c00
Memory_Section_User_TLB_DDR_3_1_29,User_TLB_DDR_3_1,791a5,10,50ca1fd0
Memory_Section_User_TLB_DDR_1_0_48,User_TLB_DDR_1_0,a5a570,40,17de8140
Memory_Section_User_TLB_DDR_5_2_3,User_TLB_DDR_5_2,2d51,1000,550c0000
Memory_Section_User_TLB_DDR_6_4_7,User_TLB_DDR_6_4,61c,10,5512f0f0
Memory_Section_User_TLB_DDR_2_2_12,User_TLB_DDR_2_2,2654de,400,49152800
Memory_Section_User_TLB_DDR_2_4_14,User_TLB_DDR_2_4,229046,1000,445f7000
Memory_Section_User_TLB_DDR_6_3_37,User_TLB_DDR_6_3,bf3,40,55107200
Memory_Section_User_TLB_DDR_2_1_18,User_TLB_DDR_2_1,303de9,1000,4c000000
Memory_Section_User_TLB_DDR_4_3_1,User_TLB_DDR_4_3,250cf,100,54d20200
Memory_Section_User_TLB_DDR_1_1_49,User_TLB_DDR_1_1,be7ec6,10,3bc93bb0
Memory_Section_User_TLB_DDR_3_2_37,User_TLB_DDR_3_2,7a1ec,1000,51000000
Memory_Section_User_TLB_DDR_2_2_23,User_TLB_DDR_2_2,185e08,10,4b85ad60
Memory_Section_User_TLB_DDR_5_4_33,User_TLB_DDR_5_4,b8d,10,5506f7b0
Memory_Section_User_TLB_DDR_1_4_37,User_TLB_DDR_1_4,56c79b,4,fa7404c
Memory_Section_User_TLB_DDR_2_0_36,User_TLB_DDR_2_0,2f9846,1000,40000000
Memory_Section_User_TLB_DDR_3_2_4,User_TLB_DDR_3_2,27347,400,5131f400
Memory_Section_User_TLB_DDR_4_1_41,User_TLB_DDR_4_1,15508,10,5474c6e0
Memory_Section_User_TLB_DDR_5_4_34,User_TLB_DDR_5_4,29b6,4,55073024
Memory_Section_User_TLB_DDR_4_3_18,User_TLB_DDR_4_3,28adf,4,54f8ae8c
Memory_Section_User_TLB_DDR_5_2_0,User_TLB_DDR_5_2,203d,4,550f8420
Memory_Section_User_TLB_DDR_3_3_31,User_TLB_DDR_3_3,46ba4,40,538b0f40
Memory_Section_User_TLB_DDR_2_1_25,User_TLB_DDR_2_1,631c8,400,4dccb400
Memory_Section_User_TLB_DDR_4_4_6,User_TLB_DDR_4_4,1f2a9,400,54988c00
Memory_Section_User_TLB_DDR_5_1_19,User_TLB_DDR_5_1,1725,400,55095000
Memory_Section_User_TLB_DDR_5_2_10,User_TLB_DDR_5_2,158c,10,550f09d0
Memory_Section_User_TLB_DDR_6_4_2,User_TLB_DDR_6_4,58e,10,5512fd00
Memory_Section_User_TLB_DDR_3_3_3,User_TLB_DDR_3_3,49397,400,533e7800
Memory_Section_User_TLB_DDR_6_3_11,User_TLB_DDR_6_3,3de,4,5510f8c0
Memory_Section_User_TLB_DDR_6_2_13,User_TLB_DDR_6_2,a58,10,5513b0e0
Memory_Section_User_TLB_DDR_1_1_45,User_TLB_DDR_1_1,17c691,400,35dee800
Memory_Section_User_TLB_DDR_5_2_8,User_TLB_DDR_5_2,2f93,40,550e14c0
Memory_Section_User_TLB_DDR_6_3_23,User_TLB_DDR_6_3,ca9,10,55109d90
Memory_Section_User_TLB_DDR_1_1_36,User_TLB_DDR_1_1,448db9,100,376ee200
Memory_Section_User_TLB_DDR_5_2_20,User_TLB_DDR_5_2,9dc,10,550f1f60
Memory_Section_User_TLB_DDR_4_2_14,User_TLB_DDR_4_2,195b4,100,541de100
Memory_Section_User_TLB_DDR_6_2_6,User_TLB_DDR_6_2,4a0,10,5513d7d0
Memory_Section_User_TLB_DDR_2_4_30,User_TLB_DDR_2_4,31a12e,1000,44000000
Memory_Section_User_TLB_DDR_6_4_13,User_TLB_DDR_6_4,39c,1000,55122000
Memory_Section_User_TLB_DDR_5_4_13,User_TLB_DDR_5_4,2eab,1000,55044000
Memory_Section_User_TLB_DDR_1_1_8,User_TLB_DDR_1_1,9433f7,400,32d15800
Memory_Section_User_TLB_DDR_1_0_14,User_TLB_DDR_1_0,143386,40,19d700c0
Memory_Section_User_TLB_DDR_5_2_30,User_TLB_DDR_5_2,2dc5,100,550d5600
Memory_Section_User_TLB_DDR_3_3_19,User_TLB_DDR_3_3,6362a,4,53f96a94
Memory_Section_User_TLB_DDR_5_2_26,User_TLB_DDR_5_2,1046,400,550ce000
Memory_Section_User_TLB_DDR_4_2_38,User_TLB_DDR_4_2,24419,400,540f9400
Memory_Section_User_TLB_DDR_3_3_17,User_TLB_DDR_3_3,1dd09,40,538f7b00
Memory_Section_User_TLB_DDR_1_3_28,User_TLB_DDR_1_3,bfa6af,4,2bb43cf8
Memory_Section_User_TLB_DDR_6_2_35,User_TLB_DDR_6_2,18d,400,55136c00
Memory_Section_User_TLB_DDR_6_1_34,User_TLB_DDR_6_1,b9b,100,5511ae00
Memory_Section_User_TLB_DDR_4_4_41,User_TLB_DDR_4_4,89fd,100,54ad5d00
Memory_Section_User_TLB_DDR_1_1_19,User_TLB_DDR_1_1,5ffe95,40,3a891e00
Memory_Section_User_TLB_DDR_3_2_2,User_TLB_DDR_3_2,76814,400,5117ac00
Memory_Section_User_TLB_DDR_3_3_11,User_TLB_DDR_3_3,a661d,400,531e3400
Memory_Section_User_TLB_DDR_1_1_28,User_TLB_DDR_1_1,9b0948,40,38f61bc0
Memory_Section_User_TLB_DDR_1_1_11,User_TLB_DDR_1_1,8c9cbb,400,33658c00
Memory_Section_User_TLB_DDR_1_1_27,User_TLB_DDR_1_1,be126a,1000,30000000
Memory_Section_User_TLB_DDR_6_3_34,User_TLB_DDR_6_3,b7,100,55100e00
Memory_Section_User_TLB_DDR_6_2_12,User_TLB_DDR_6_2,f,100,55130a00
Memory_Section_User_TLB_DDR_6_3_6,User_TLB_DDR_6_3,20e,10,55105de0
Memory_Section_User_TLB_DDR_6_4_16,User_TLB_DDR_6_4,ab7,40,5512a2c0
Memory_Section_User_TLB_DDR_5_3_7,User_TLB_DDR_5_3,1802,40,55032880
Memory_Section_User_TLB_DDR_2_2_2,User_TLB_DDR_2_2,23f716,40,4a876b80
Memory_Section_User_TLB_DDR_1_4_20,User_TLB_DDR_1_4,efc46,40,abb2480
Memory_Section_User_TLB_DDR_1_4_3,User_TLB_DDR_1_4,4a2bd7,10,c91b7d0
Memory_Section_User_TLB_DDR_2_2_16,User_TLB_DDR_2_2,18b08b,100,4a326900
